id,country,description,designation,points,price,province,region_1,region_2,variety,winery
37508,Portugal,"Dark- colored wine, powered with Touriga Nacional over ripe wood and black fruit flavors. Big, firm and tannic, there's an herbal element that adds complexity to the rich, sweet fruit with its core of dryness.",Monte Vilar Grande Reserva,92,,Alentejano,,,Portuguese Red,Casa de Santa Vitoria
37509,US,"Another small-production stunner from Terre Rouge, this Syrah is still young and tight but potentially potent. The wine opens with notes of white pepper and mushroom, dirt and earth, delving from there into herbs and plenty of berries. Very savory it will pair deliciously with Gruyère, bacon and mushroom, preferably all together in a quiche or tart.",Monarch Mine Vineyard,92,30.0,California,Sierra Foothills,Sierra Foothills,Syrah,Terre Rouge
37510,US,"A beautiful Merlot, soft, elegant and classy. With richly textured tannins, it's ready to drink now, featuring raspberry, cherry, mocha and spice flavors. Alcohol is high, but balanced.",,92,42.0,California,Sonoma Valley,Sonoma,Merlot,Arrowood
37511,France,"Textured, dry rosé that reveals its rich character slowly. The Sumeire family, making wine at Coussin for 200 years, has mastered the production of a serious, food-friendly style of rosé.",,92,20.0,Provence,Côtes de Provence Sainte-Victoire,,Rosé,Château Coussin
37512,Portugal,"Like other wines in the Fronteira range, this is certainly powerful. It is also ripely smooth, its dark tannins wrapped in a velvet, dusty texture and ripe plum juice fruits. Important, complex wine.",Quinta da Fronteira Grande Escolha,92,45.0,Douro,,,Portuguese Red,Companhia das Quintas
37513,Portugal,"Named after family members called Maria, this is a limited-edition wine, very smooth and rich, offering its character slowly. It has complex acidity, smoky tannins and a hugely dense extracted texture. It needs aging over 5–6 years.",Marias da Malhadinha,92,158.0,Alentejano,,,Portuguese Red,Herdade da Malhadinha Nova
37514,US,"A very rich, flamboyant Chardonnay, marked by ripe pineapple, orange and tropical fruit flavors, with buttery, oaky influences. There's a firm minerality underneath, while racy acidity adds balance.",Corral Vineyard,92,48.0,California,Green Valley,Sonoma,Chardonnay,Iron Horse
37515,Portugal,"Dominated by Touriga Nacional, this impressive and concentrated wine has a powerful structure, dark tannins, black stone fruit and layered wood. With its dense character, it is made for aging, and should be cellared for 4–5 years.",Grande Reserva,92,40.0,Douro,,,Portuguese Red,Quinta de Ventozelo
37516,Portugal,"Almost black in color, this hugely concentrated wine is still young, closed up. There is no hiding the potential power of the structure and the richness, with the tannins guarding the fruit for the next few years.",Grande Reserva Savedra,92,,Douro,,,Portuguese Red,Quinta do Tedo
37517,US,"Strongly oaky at first sniff, this barrel-fermented reserve went through complete malolactic fermentation and a year and a half of barrel aging. The complexity comes out as it breathes open, a mélange of nuanced fruit including guava, peach, pineapple and green apple. Skin phenolics (from whole-cluster pressing) add some bite to the lengthy finish.",Reserve,92,30.0,Oregon,Willamette Valley,Willamette Valley,Chardonnay,Ponzi
37518,Italy,"Past vintages of La Rocca have demonstrated Soave's potential for cellar aging, and this beautiful expression from the excellent 2009 vintage also shows a bright future ahead. The wine is redolent of yellow roses and stone fruit and offers a playfully spicy note at the end.",La Rocca,92,30.0,Veneto,Soave Classico,,Garganega,Pieropan
37519,US,"A flashy Cabernet, marked by its complex structure. Although fully dry, it has wildly ripe, sweet flavors of black cherries and cassis, accented with caramelized oak. At the age of nearly five, it seems best now and over the next four years for sheer vitality.",,92,60.0,California,Rutherford,Napa,Cabernet Sauvignon,Raymond
37520,Portugal,"This is a big, still young wine. Its structure remains dominant, giving chewy tannins and concentration. The fruit is ripe, generous, just ready to bring its blackberry juice character forward. For aging over several years.",Reserva,92,,Douro,,,Portuguese Red,CARM
37521,Portugal,"Smoky, toasty aromas follow through with ripe, smooth, wood-influenced fruit. The wine is dark, complex, packed with dusty tannins, ripe stone fruits and a dark core of dryness. Age for another 2–3 years.",Inevitável,92,,Alentejano,,,Portuguese Red,Casa de Santa Vitoria
37522,Portugal,"Want dense tannins? Then this your wine. Of course, it has much more than that. It has mineral-driven stone fruit flavors, a sense of terroir, of restrained power. It also has a serious side, and definite aging potential.",Escada,92,18.0,Douro,,,Portuguese Red,DFJ Vinhos
37523,US,"A beautifully rich, elaborate, almost sweet Cabernet, so ripe and delicious you can drink it now. Wrapped into soft, complex tannins, it shows tiers of blackberries, cassis, plums, minerals and spices, with a strong, cedary coating of oak that's in keeping with the size of the wine.",Estate Reserve,92,85.0,California,Napa Valley,Napa,Cabernet Sauvignon,Amizetta
37524,US,"A rich, crisp Chardonnay whose acidity provides welcome balance to the elaborate flavors. They include pineapples, tropical fruits and spices. The creamy texture lends a comforting warmth. Now–2013.",Rued Clone,92,48.0,California,Green Valley,Sonoma,Chardonnay,Iron Horse
37525,France,"This is a lovely effort from a challenging vintage, offering up tarry notes that turn plummy and round with air. It's full-bodied without going over the top, with a long, concentrated finish framed by silky tannins. Drink now–2018.",Chloris,92,,Rhône Valley,Châteauneuf-du-Pape,,Rhône-style Red Blend,La Bastide Saint Dominique
37526,US,"A rich, spicy wine, marked by cinnamon and clove-accented raspberries, cherries, cola and mushrooms, as well as a bit of funk. Lovely and complex, it's a blend of various vineyards whose fruit Williams Selyem sources in the northwestern Russian River Valley. Now–2015.",Westside Road Neighbors,92,69.0,California,Russian River Valley,Sonoma,Pinot Noir,Williams Selyem
37527,US,"An elegant Chardonnay, brisk in acidity, with a firm minerality, like a lick of steel. It's very dry, but seems almost sweet, with a wealth of lime, pineapple, peach and green apple fruit that's perfectly ripe. Drink this flashy young wine now.",Sierra Mar Vineyard,92,40.0,California,Santa Lucia Highlands,Central Coast,Chardonnay,Bernardus
37528,Italy,"This gorgeous Soave Classico boasts barrique-inspired aromas of toasted almond and vanilla cream with loads of mature melon, peach, apricot and honey. The wine opens with a bright golden color and offers a silky, smooth feeling on the close.",Vigneto du Lot,92,30.0,Veneto,Soave Classico,,Garganega,Inama
37529,US,"With appealing pineapple, orange, pear and green apple flavors enhanced with the vanilla and buttered toast of oak, this is a delicious Chardonnay. Its bright acidity makes it clean and mouthwatering. It's as good as the winery's more expensive Chards, making it a relative bargain. Production was 4,200 cases.",Estate,92,27.0,California,Green Valley,Sonoma,Chardonnay,Iron Horse
37530,Croatia,"High-toned notes of bruised apples and fresh figs waft from this dry, medium-bodied Croatian Malvasia. Savory in profile, the palate is tinged with hints of tinned apple juice concentrate.",Malvoisie,82,16.0,Istria,,,Malvasia,Piquentum
37531,Georgia,"There are pleasant notes of ripe black cherry jam, spice and menthol on the nose and palate of this Georgian Saperavi, but obscured by a cloak of char, harsh tannins and a puckery acidity that lingers on the finish.",Marani Mukuzani,82,15.0,Kakheti,,,Saperavi,Telavi
37532,Montenegro,"Scents of ripe red fruit on the nose contrast with a slightly underripe, sour cherry palate on this red wine from Montenegro. Despite its sharp acidity and a coarse mouthful of tannins, it ends on a pleasant chocolate-cherry finish.",,82,10.0,Lake Skadar Valley,,,Vranec,Monte Cheval
37533,Spain,"Oily and frankly a bit skunky on the nose. The palate is spritzed yet soft, with chunky, blowsy, generic white fruit flavors. Doesn't inspire; this winery's red wines are better.",Abadal,82,21.0,Catalonia,Pla de Bages,,Picapoll,Masies d'Avinyo
37534,US,"Sugary, with a chemical aroma and a sharp, volatile finish.",Late Harvest,82,21.0,Washington,Yakima Valley,Columbia Valley,Viognier,Mount Baker
37535,US,"An awkward wine, high in acidity and sugary sweet in candied cherry and raspberry flavors that veer into Port. Tasty, but rustic. Ready now.",Monte Rosso Vineyard,82,40.0,California,Sonoma Valley,Sonoma,Sangiovese,Muscardini
37536,Croatia,"There's a distinct grassy note of hay and alfalfa on the nose of this Croatian red wine. On the palate, there are pleasant notes of ripe red fruit and chocolate, but coarse grape tannins and a bold 15.5% alcohol content contribute to a rather harsh, disjointed mouthfeel.",Dingač,82,65.0,Middle and South Dalmatia,,,Plavac Mali,Saints Hills
37537,US,"Raw in the mouth, with green tannins and bubblegum flavors. It's the kind of wine you'd drink from a paper cup at a party.",,82,8.0,California,California,California Other,Cabernet Sauvignon,Butterfield Station
37538,Argentina,"Gaseous and rubbery, with leafy compost aromas. Flat, chunky and murky in the mouth, with soft, muddled fruit flavors and a finish of syrup and leftover sweetness. Comes up short on character, quality and clarity.",,82,10.0,Mendoza Province,Mendoza,,Malbec,Barking Sheep
37539,US,"Too soft by far, with sugary sweet, medicinal cherry-berry flavors and a sharp cut of acidity. Tastes like an inexpensive Port.",Old Vines Reserve,82,30.0,California,Paso Robles,Central Coast,Petite Sirah,Ursa
37540,US,"Has enough berry and cherry flavors to get by, but it's pretty rustic, with some sharp edges.",,82,18.0,California,California,California Other,Cabernet Sauvignon,F.J. Serra
37541,Spain,"Burnt rubber and a certain stemmy, roasted character is draped over the nose and palate. It has a decent, normal feel to it but the flavors of strawberry and raspberry are herbal and burnt. Tastes and smells rubbery and not fully clean.",Rojo Granrojo,82,9.0,Central Spain,Vino de la Tierra de Castilla,,Tempranillo,Bodegas Navarro López
37542,France,"Ripe raspberry, spicy red plum and licorice unfold on the nose, while soft flavors of cassis chime in on the palate. Light weight and watery with a short finish.",Le Dog de Christophe,82,11.0,Languedoc-Roussillon,Vin de Pays d'Oc,,Cabernet Sauvignon,Mont Tauch
37543,US,"Too much unripeness in this wine, which shows aromas of asparagus and broccoli. Tastes somewhat better than it smells, with blackberry and black cherry notes.",,82,46.0,California,Paso Robles,Central Coast,Syrah,Venteux
37544,Argentina,"Cheesy and way too earthy and murky to be rewarded with anything higher than an acceptable rating. The feel is scratchy and raw, while the flavors seem roasted, overly earthy and dry.",,82,20.0,Mendoza Province,Mendoza,,Tempranillo,Tempus Alba
37545,US,"Thin in orange, apricot and vanilla flavors, with soft acidity, this Chardonnay is okay for big parties and fast food.",,82,15.0,California,Paso Robles,Central Coast,Chardonnay,Picnic at Pomar Junction
37546,Italy,This no-fuss 50-50 blend of Merlot and Cabernet Sauvignon (made with organically farmed grapes) opens with wild berry and white almond aromas. The wine is thin and watery on the close.,Terra Summa,82,12.0,Veneto,Piave,,Red Blend,Pizzolato
37547,US,"There are big problems with this Cabernet. It's fruity and jammy-sweet, and also shows some fizziness, indicating instability. Tasted twice, with consistent results.",,81,65.0,California,Howell Mountain,Napa,Cabernet Sauvignon,Stephen & Walker
37548,Spain,"Mild lime and mineral aromas draw interest, but the wine's palate is medium spritzy and sour, with sharp, lemony flavors and a dilute feel. Seems caught between the flat and lightly carbonated style of Txakoli and ends up in no man's land.",,81,13.0,Spain Other,Spain,,Hondarrabi Zuri,Kurmisti
37549,Argentina,"Nutty on the nose and lacking that patented tropical pop. The palate is maderized and not 100% fresh, with a waxy set of flavors and a Sherry-style finish. Over the hill.",,81,15.0,Mendoza Province,Mendoza,,Torrontés,VinEcol
37550,US,"Raw and harsh in green tannins, with bubblegum and raspberry sour candy flavors.",,81,8.0,California,California,California Other,Merlot,Butterfield Station
37551,US,"Simple and a little vegetal, with asparagus and raspberry flavors.",Brooster Fighting Red,81,15.0,California,Paso Robles,Central Coast,Red Blend,Pomar Junction
37552,Australia,"Sweet and full-bodied, but with an acrid, burnt note that detracts considerably from what is an otherwise pleasant stickie.",The Bothie,81,19.0,South Australia,Barossa Valley,,Muscat Blanc,Torbreck
37553,US,"Soft, sweet and gluey. A hard wine to like despite rich raspberry and mocha flavors.",,81,22.0,California,Paso Robles,Central Coast,Petite Sirah,Ursa
37554,Argentina,"Hard, oily, prickly and not impressive by global Sauvignon Blanc standards. The palate deals semisour grapefruit and passion fruit flavors, and the finish is a monotone continuation of the primary flavors.",Los Cardos,81,10.0,Mendoza Province,Mendoza,,Sauvignon Blanc,Doña Paula
37555,Argentina,"Gold in color and about as overoaked as a white wine can be. This blend of Viognier, Chardonnay and Riesling is all resin and barrel spice. It actually offers some sophistication in terms of mouthfeel, but overall it's grossly out of balance and brutally dominated by oak-based aromas and flavors.",Gala 3,81,36.0,Mendoza Province,Maipú,,White Blend,Luigi Bosca
37556,US,"Way too sugary sweet and simple, with orange and apricot jam flavors.",,81,8.0,California,California,California Other,Chardonnay,Butterfield Station
37557,Croatia,Aromas of superripe red fruit and charred wood match the soft mocha and red fruit flavors on this Croatian red made from the Teran grape. Finishes a bit sour with mouth-puckering acidity and tannins.,Teranum,81,18.0,Istria,,,Teran,Piquentum
37558,Spain,"Tan like cream soda, with a weird, faded bouquet of banana pudding and resiny oak. Soft and weakly structured except for lasting acidity, while it tastes like fermented apples and finishes on bitter walnut. A strange bird made from Sauvignon Blanc and white Tempranillo.",Peñalba López,80,22.0,Northern Spain,Vino de la Tierra de Castilla y León,,White Blend,Finca Torremilanos
37559,Argentina,"Smells like sweet apple pie and wax. The palate is sticky and out of balance, with papaya, vanilla and mealy white fruit flavors. Not very fresh; seems to already be turning south.",,80,17.0,Mendoza Province,Mendoza,,Chardonnay,Medanos
37560,France,"Rich, spicy wine, layers of pepper and soft fruits. The flavors show smoky peach and pear, with some weight behind the texture. It finishes well with a light layer of acidity.",Schofweg,87,30.0,Alsace,Alsace,,Pinot Gris,Gustave Lorentz
37561,Italy,"Cecchi, the historic estate in Chianti Classico, is doing beautiful work at their second property in Maremma, southern Tuscany. Litorale Vermentino really does conjure up images of sea, sand and heaping servings of seafood. The wine is light, fresh and very tasty.",Litorale,87,18.0,Tuscany,Maremma,,Vermentino,Cecchi
37562,Australia,"Hints at cedar, spice and dark fruit on the nose, then turns unexpectedly tart on the palate. The tannins are soft, leaving the acidity to provide a counterbalance to the ripe fruit. Drink now.",The Custodian,87,19.0,South Australia,McLaren Vale,,Grenache,D'Arenberg
37563,Italy,"This Riserva Brunello shows sharp, brambly characteristics of forest berry and white cherry. Although the nose is prickly and awkward, the wine wins points in the mouth thanks to its softness and plushness.",Vigna di Pianrosso Santa Caterina d'Oro Riserva,87,65.0,Tuscany,Brunello di Montalcino,,Sangiovese Grosso,Ciacci Piccolomini d'Aragona
37564,Australia,"The 2007 Hickinbotham features attractive scents of ground spices, leather and red cherries, but doesn't seem to have the richness and depth of CH's other Grenaches this year. Tart cherry-berry fruit fades into finely textured tannins on the finish. Drink now–2015.",Hickinbotham,87,45.0,South Australia,Clarendon,,Grenache,Clarendon Hills
37565,US,"Doesn't say so on the label, but it's Cabernet Sauvignon. However it's utterly unlike most other Napa Cabs in the dryness and tartness. Almost like a Chianti, with bone-dry cherry, red currant and tobacco flavors, scoured with tannins, that finish with a cut of acidity.",Il Barone,87,75.0,California,Napa Valley,Napa,Red Blend,Castello di Amorosa
37566,US,"This is a good, dry Chardonnay, marked by brisk acidity and a steely minerality. The fruit veers toward pineapples and apricots, while oak adds notes of buttered toast and caramel. Feels like it wants to be richer than it is, but it's elegant.",Bien Nacido Vineyard,87,38.0,California,Santa Barbara County,Central Coast,Chardonnay,Castello di Amorosa
37567,Italy,"You'll really love this simple and clean white wine from sunny Tuscany. The aromas here are crisp and fragrant, recalling peach, apricot and pear. The wine is zippy in the mouth but it also awards enough natural structure for tuna or sushi.",,87,20.0,Tuscany,Vernaccia di San Gimignano,,White Blend,Castello Montaúto
37568,US,"This Grenache-based wine includes 10% Tempranillo, 4% Malbec and 2% Syrah in the sophisticated blend. Recently bottled, it's still tight, tannic, and hiding much of its fruit. The aromas give an indication of what's to come—cranberry fruit and lemony acidity, with some firm tannins.",,87,22.0,Oregon,Southern Oregon,Southern Oregon,Garnacha,Abacela
37569,Spain,"Like most base-level Garnachas, this one has a sweet, candied aromatic cover. But unlike many it has depth, purity and avoids boring, offensive sweetness. The flavors of raspberry and boysenberry are bright, and it maintains balance and integrity through the finish. A nice wine for under $10.",Los Dos Old Vines,87,8.0,Northern Spain,Campo de Borja,,Grenache-Syrah,Almira
37570,US,"Even for a Mount Veeder Cab, this one's pretty tannic. It also seems very oaky, with lots of caramelized, charred wood. Somewhere underneath it all are blackberries and black currants that are sweetly ripe. Your best bet is to cellar it, but its future is uncertain given the initial irregularities.",,87,85.0,California,Mount Veeder,Napa,Cabernet Sauvignon,Brandlin
37571,US,"Acidity marks this wine, as well as extreme dryness. The result is mouth-cleansing, but it's not without flavor. Strong in lemons, limes and pineapples, with a mineral component, it's zesty and delicious.",Clover Creek Vineyard,87,23.0,California,Santa Ynez Valley,Central Coast,Albariño,Longoria
37572,US,"The LUX bottling has a bit more concentration than the other estate-grown Pinot Noir from Luminous Hills. The fruit carries much the same strawberry/citrus flavor, but with more grip and focus. The tannins are proportional, and the wine is balanced, but thins out quickly in the finish.",LUX,87,35.0,Oregon,Yamhill-Carlton District,Willamette Valley,Pinot Noir,Luminous Hills
37573,France,"A very oxidative style, with unusual, though intense, flavors of straw and compost intermingled with poached pear and wet stones. The high quality of the raw material comes through on the long, caramel-apple finish. Drink now.",Aux Vignes Clos Rebberg,87,51.0,Alsace,Alsace,,Pinot Gris,Marc Kreydenweiss
37574,Italy,"There's a brambly, slightly raw or sharp note here that comes off as white cherry, wild berry and spice. In the mouth, the wine shows bright acidity and polished tannins.",,87,60.0,Tuscany,Brunello di Montalcino,,Sangiovese Grosso,Il Marroneto
37575,US,"Fresh and straightforward, this stainless steel-fermented Pinot Gris has simple, pleasant pear fruit flavors, and just a suggestion of caramel running through it. Perfectly suited for every day quaffing.",,87,13.0,Oregon,Willamette Valley,Willamette Valley,Pinot Gris,Illahe
37576,Italy,"Clandestino is an oak-influenced Rosso di Montalcino with bright aromas of cinnamon, vanilla and chocolate that intermingle with cherry, blackberry and cassis syrup. Pair this wine with pork or poultry.",Clandestino,87,27.0,Tuscany,Rosso di Montalcino,,Sangiovese Grosso,Pinino
37577,US,"Very dry, this Riesling shows tart acidity, with apricot, green apple, citrus and floral flavors, and a tug of stony minerals. It's a severe wine, but well-structured and elegant. Fine as an apéritif sipper.",,87,28.0,California,Napa Valley,Napa,Riesling,Villa Andretti
37578,US,"Juicy and fresh, this light and appealing Viognier shows crisp citrus and stone fruit flavors, some pineapple and stone, and a lick of spun sugar in the finish.",Voulez-Vous,87,18.0,Oregon,Columbia Valley (OR),Oregon Other,Viognier,Springhouse Cellar
37579,US,"A good wine, dry and firm in tannins, although it's a bit soft and lacking in structure. The flavors are just fine, of briary blackberry jam, sprinkled with crushed black pepper. Drink now.",Bootjack Ranch,87,20.0,California,Paso Robles,Central Coast,Syrah,Niner
37580,US,"This unique wine, made in California by Jed Steele, is sourced from Washington's only planting of Aligoté. Bright and spicy, it's anchored with solid apple/pear fruit flavors and zippy acidity.",,87,13.0,Washington,Washington,Washington Other,Aligoté,Shooting Star
37581,US,"Rich in cherries, raspberries, licorice, cola and sandalwood, this Pinot finishes dry and spicy. It has a lovely, silky mouthfeel, yet is quite sharp in acidity, and a bit one-dimensional. Best now.",Block 216 Clone 5 Pommard,87,48.0,California,Santa Maria Valley,Central Coast,Pinot Noir,Sierra Madre
37582,US,"Organically grown and selected from a mix of specific vineyard blocks, Rex Hill's reserve is rather light in 2007, with tannins that are a bit out of proportion to the fruit. It's a carefully controlled effort, but thin and dilute, with strawberry/watermelon fruit and some tomato leaf creeping into the finish.",Reserve,87,42.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Rex Hill
37583,Italy,"Well balanced and measured in terms of its aromatic intensity, this is a clean, straight-shooting Rosso di Montalcino that will pair with everything from lasagna to hamburgers. The wine shows more determination in the mouth thanks to its thick, supple texture.",,87,24.0,Tuscany,Rosso di Montalcino,,Sangiovese Grosso,San Lorenzo
37584,US,"Fruity and spritzy, this fragrant, screwcapped Chardonnay is scented with apples, pears, a hint of grapefruit and spice. It's front-loaded, nicely balanced at 13% alcohol, and best enjoyed lightly chilled.",,87,15.0,Oregon,Oregon,Oregon Other,Chardonnay,A to Z
37585,US,"Harvested at 22.6 degrees brix, this bright and spicy Dolcetto does not reach too far. It's tart, with fruit flavors that suggest wild berries and pomegranate, and tannins that are firm but never green. A fine quaffing wine.",,87,20.0,Oregon,Umpqua Valley,Southern Oregon,Dolcetto,Abacela
37586,Italy,"Here's a dark and well concentrated Brunello with aromas that recall wild berries and appleskin. The fresh intensity of those aromas suggest slight volatility, but this doesn't seem to distract too much from the overall picture. In the mouth, the wine is very polished and squeaky clean.",Saporoia,87,45.0,Tuscany,Brunello di Montalcino,,Sangiovese Grosso,Baccinetti
37587,US,"Light and juicy, with fresh apple flavors and good acidity. A good wine for serving chilled and enjoying outdoors.",,87,15.0,Washington,Washington,Washington Other,Pinot Grigio,Buried Cane
37588,Italy,"There's a meaty, ripe aspect to the aromas here that recall black cherry and smoked ham. But there's also an edgy green tone that lends a slightly bitter impression in the mouth.",,87,,Tuscany,Brunello di Montalcino,,Sangiovese Grosso,Canneta
37589,US,"This unusual Chardonnay is fermented and aged sur lie in 60 gallon stainless-steel barrels. The pleasant mix of fruit includes cucumber, melon, jicama and apple, balanced and tart. The color, already a fairly deep gold, suggests that you drink it soon.",Purity,87,20.0,Oregon,Willamette Valley,Willamette Valley,Chardonnay,Boedecker Cellars
37590,Spain,"This aged wine hits most of the right keys. It's sexy and racy on the bouquet, with tobacco, orange peel, rooty cherry and tree bark aromas. It's a bit sharp and lean in the mouth at this point, with flavors of tomato, raisin, dry berry, cocoa and spice. Gets more acidic as it sits. Drink or hold.",Faustino I Gran Reserva,91,38.0,Northern Spain,Rioja,,Tempranillo,Bodegas Faustino
37591,Italy,"Elegant and fine, Il Borro is a super Tuscan blend from the Ferragamo family that boasts both intensity and finesse. Everything is measured perfectly, from the ripe cherry fruit to the spice, leather and tobacco. The mouthfeel is soft, velvety, structured and fresh.",Il Borro,91,37.0,Tuscany,Toscana,,Red Blend,Il Borro
37592,Italy,"The picturesque hilltop hamlet of Capalbio in southern Tuscany is the site of some exciting new wines. Tenuta Monteti is a leader in the area and this extracted blend shows tones of espresso, dark fruit, tobacco and spice. Drink in two or three years.",Caburnio,91,22.0,Tuscany,Toscana,,Red Blend,Tenuta Monteti
37593,US,"Three-fifths Merlot, one quarter Cab Franc and the rest Cabernet Sauvignon, this Bordeaux-style blend shows ripe fruit scents of raisin and prune, offset with baking spices and plenty of chocolate and espresso. Full-throttle, smooth and concentrated, it's a big, concentrated, somewhat in-your face-effort, but delicious all the way through.",Red,91,42.0,Washington,Yakima Valley,Columbia Valley,Bordeaux-style Red Blend,Owen Roe
37594,Spain,"Here's yet another excellent wine from this modern-leaning Riojano producer. The nose is full of spice, tobacco and deep berry aromas. Feels quasi-jammy and very rich, with thickness and mild tannins. Tastes baked, like a mix of prune, spicecake and chocolate. Warm and figgy on the finish, and ready to drink now.",Trasnocho,91,143.0,Northern Spain,Rioja,,Tempranillo Blend,Remírez de Ganuza
37595,Italy,This gorgeous wine opens with savory aromas of mature fruit and cured meat or bresaola. The wine shows a firm tannic structure (that will soften in time) with loads of fresh berry intensity. Very nice.,Riserva,91,26.0,Tuscany,Chianti Classico,,Sangiovese,Renieri
37596,Italy,"Kappa is a dark, brooding super Tuscan with a dense, inky color and syrupy aromas of overripe cherry, leather, mesquite, brown sugar and teriyaki sauce. It feels supple and incredibly rich on the finish and would make a great pairing for aged cheese.",Kappa,91,12.0,Tuscany,Toscana,,Red Blend,Fattoria Kappa
37597,US,"Flashy and voluptuous. Santa Maria Valley Syrah always has an enormous depth of fruit, spiciness, rich tannins, bright acidity and a firm minerality, and that's just what you'll find in this bottling. It's marked by ripe blackberry, chocolate, bacon and crushed pepper and clove flavors that should drink well over the next six years.",,91,32.0,California,Santa Maria Valley,Central Coast,Syrah,2nd Chance
37598,US,"Angel Vine sources excellent fruit, and makes what is arguably the most hedonistic, California-style Zinfandel in the Northwest. Here blended with 13% Primitivo, the sweet and liquorous berry fruit flavors are deep and luxurious. Buttressed with juicy natural acidity, this wine does not show its 14.8% alcohol.",,91,19.0,Washington,Columbia Valley (WA),Columbia Valley,Zinfandel,Angel Vine
37599,France,"Soft and generous fruit, its tannins enveloped by a warm and ripe juicy fruit layer. The wine is already delicious, showing sweet tannins and a subtle touch of wood.",,91,,Bordeaux,Pomerol,,Bordeaux-style Red Blend,Château La Grave à Pomerol
37600,France,"It's the 100% Merlot that gives the alcohol and superripe fruit to this wine, redeemed by the acidity. Licorice and dark chocolate flavors go with the sweetest plums and spice. Age for 3–4 years.",Emotion,91,48.0,Bordeaux,Lussac Saint-Émilion,,Bordeaux-style Red Blend,Château Lyonnat
37601,France,"Soft and ripe wine that shows the richness of the year while offering a core of tannins. It is immediately attractive, although the structure and final tannins do promise aging potential.",,91,51.0,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Rauzan-Gassies
