id,country,description,designation,points,price,province,region_1,region_2,variety,winery
112503,France,"A wine on the crisp, mineral side, bringing out some flintiness while also showing pear juice fruit flavors. There is a strong texture here, leaving a final tight acidity.",,90,,Loire Valley,Sancerre,,Sauvignon Blanc,Domaine Cherrier et Fils
112504,South Africa,"Nutty, spicy aromas are followed by a beautiful mélange of toasted nut, cream and fresh fruit. The wine is rounded and elegant with its mineral lift and toasted finish. Pair with lobster, salmon and poultry.",,90,32.0,Hemel en Aarde,,,Chardonnay,Hamilton Russell
112505,Italy,Here's a smooth but sophisticated Brunello with a wide range of aromas that go from cured meat and wet earth to blackberry and ripe cherry. The wine boasts succulent fruit tones with chewy tannins and long cherry flavors that show territorial character.,,90,,Tuscany,Brunello di Montalcino,,Sangiovese Grosso,Castello di Velona
112506,Italy,This is a beautiful red blend of Merlot and Cabernet Sauvignon from the Montalcino subzone of Sant'Antimo (where super Tuscan wines are made) with light mineral dustings that show delicately over a solid core of black fruit and exotic spice. The mouthfeel is bright and polished.,Ateo,90,34.0,Tuscany,Sant'Antimo,,Red Blend,Ciacci Piccolomini d'Aragona
112507,Italy,"This is a very likeable and approachable Brunello with soft but generous tones of cherry fruit, exotic spice, pipe tobacco and cedar wood. In fact, those exotic wood notes transfer to the mouth where the wine is smooth and enduring with a sweet cherry finale.",,90,60.0,Tuscany,Brunello di Montalcino,,Sangiovese Grosso,Capanna
112508,Italy,"This Brunello has an edgy, raw feel that translates into aromas of white cherry, wild raspberries and violets. It's a streamlined and traditional wine with a vibrant, buoyant personality topped by sharp acidity and firm tannins. Pair it with creamy or cheesy dishes.",,90,,Tuscany,Brunello di Montalcino,,Sangiovese Grosso,Molino di Sant'Antimo
112509,US,"A very nice Pinot that shows the classic elegance associated with this producer. It's one to drink now. Dry and silky, it offers rich, complex flavors of cherries, cola, spices and sandalwood. Feels really classy all the way through.",,90,36.0,California,Carneros,Napa-Sonoma,Pinot Noir,Robert Stemmler
112510,US,"Pure varietal, this estate-grown Malbec from Snipes Mountain (central Yakima Valley) is deep and fascinating, with luscious plum and berry flavors accented with floral highlights. It moves gracefully across the palate, showing subtle streaks of earth, iron and a tiny whiff of the barnyard.",,90,28.0,Washington,Snipes Mountain,Columbia Valley,Malbec,Upland Estates
112511,Spain,"Very dark and oaky, with lemon, bacon, charcoal and high-toned black fruit aromas. The palate is rich and warm, almost heavy, with intense blackberry, chocolate and figgy flavors. Shows very nice texture and size but also tips toward molten ripeness and heavy sweetness. Drink soon.",AlfaSpiga,90,47.0,Northern Spain,Ribera del Duero,,Tinto del Pais,O. Fournier
112512,Portugal,"A blend of Alvarinho and Trajadura, this combines a creamy texture with bright green fruit acidity. There is weight as well as freshness, the aftertaste rich while also crisp.",Varanda do Conde,90,,Vinho Verde,,,Portuguese White,Provam
112513,US,"It's pretty chilly at Roche's Carneros vineyard, and this wine is not one of those superripe Syrahs. It shows a nice array of cherries and berries, but is also very peppery, with a fine note of grilled, charred beef on the bone. It's a complex, pleasing wine for drinking now with upscale fare.",,90,26.0,California,Carneros,Napa-Sonoma,Syrah,Roche
112514,US,"This is a big, extracted, dense wine whose muscularity makes it a bit too oversized now. It's all primary cherries and raspberries, sweet red currants and sandalwood, and also is quite acidic and tannic. Feels clumsy and jagged, but that's a function of extreme youth. Cellar for 5–6 years, and it should be fine.",Babcock Vineyards,90,62.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Pacific Coast
112515,US,"Good price for an upscale Chardonnay this rich and interesting. It's oaky, with vanilla and buttered toast flavors, but the underlying pineapple and Meyer lemon fruit easily supports the wood, while brisk, refreshing acidity provides balance.",,90,22.0,California,Arroyo Seco,Central Coast,Chardonnay,Mercy
112516,US,"A flamboyant Chardonnay. Shows flashy scents of vanilla and buttered toast from oak, riding high over pineapple, pear, golden mango and nectarine fruit. Crisp acidity provides needed balance to the richness. Good price for the quality.",Unbridled Bien Nacido Vineyard,90,24.0,California,Santa Maria Valley,Central Coast,Chardonnay,Wild Horse
112517,France,"Light, almost delicate wine, offering freshness, green fruits and a fine tangy texture. The citrus is prominent, but the wine as a whole is easy, fresh, developing quickly, touched finally with caramel.",Les Chasseignes,89,23.0,Loire Valley,Sancerre,,Sauvignon Blanc,Domaine Fouassier
112518,Spain,"Dark, sweet and candied on the nose, with hints of raisin and licorice that become more prominent in the mouth. Saturated but also somewhat monotone and single-leveled in terms of flavor, where you get a narrow band of sweet black cherry and raisin in front of a short finish. Very nice as always, but not the best Allende we've reviewed.",Allende,89,26.0,Northern Spain,Rioja,,Tempranillo,Finca Allende
112519,US,"Very good price for a Riesling of this quality. It's very dry and high in acidity, cleansing the palate and stimulating it to appreciate rich fare, from liver paté on toast to grilled trout or chicken satay. Or delicious on its own, with fresh citrus, apricot and peach fruit flavors.",,89,14.0,California,El Dorado County,Sierra Foothills,Riesling,Jacella
112520,France,"An edgy, mineral style, full in the mouth, with fruit flavors that definitely go towards pear and apricot and away from herbaceous. It's a great style that allows the wine to age, with a firm texture to go with the fruit.",Les Belles Vignes,89,27.0,Loire Valley,Sancerre,,Sauvignon Blanc,Fournier Père et Fils
112521,US,"This Sangiovese-dominated blend displays herb, olive and earth components wrapped around supple, well-modulated red fruits. This does not have the Sangiovese character that one finds in Tuscany, but it's a very well-made, food-friendly red blend that is drinking well right now.",Tuttorosso Red Wine,89,30.0,Washington,Yakima Valley,Columbia Valley,Red Blend,Brian Carter Cellars
112522,Argentina,"A joint venture between the Renacer winery of Argentina and Chile and Allegrini from the Veneto in Italy. Thus it makes sense that this five-grape blend is done in the Amarone style, with concentrated, dried grapes. Aromas are generous, minty and floral, and the palate is jammy and concentrated. Rich and a little raisiny, just like Amarone. Drink now.",Enamore,89,25.0,Mendoza Province,Mendoza,,Red Blend,Bodega Renacer
112523,Portugal,"A wine with good richness and weight, the crisp fruit softening into a more mature character, but still retaining a bright, tight acidity. It has good weight and would work well with food.",Real Senhor Velha Reserva,89,,Vinho Espumante de Qualidade,,,Portuguese Sparkling,Borges
112524,France,"An impressively ripe wine, full of Cabernet Franc trademarks, such as spice, fruitcake and red berry fruits. It is structured, firm, hinting at wood, and finishing with bright acidity.",L'Enchentoir 253,89,35.0,Loire Valley,Saumur,,Cabernet Franc,Manoir de la Tête Rouge
112525,South Africa,"Everything about this white smacks of elegance: the slatey, citrus nose, the clean, refreshing slate, asparagus and lime flavors, the flinty, lemon-lime finish. Reserved and poised, it's fresh with a light, minerally touch. Pair with ceviche, oysters or sip on a hot summer day.",,89,12.0,Simonsberg-Stellenbosch,,,Sauvignon Blanc,Le Bonheur
112526,Italy,"Here is a modern Brunello with an obvious wood or oak-related element that sits on top of blackberry, mature cherry, raspberry and cola. It's a plush, dense and modern wine with loads of mature berry fruit and lingering tones of smoke and spice.",,89,45.0,Tuscany,Brunello di Montalcino,,Sangiovese Grosso,Ventolaio di Fanti Luigi
112527,US,"A dry, streamlined wine, for those who don't like super-fruity, oaky ones. With a streak of minerals, it shows an elegant structure framing citrus, melon and peach flavors.",,89,28.0,California,Santa Cruz Mountains,Central Coast,Chardonnay,Thomas Fogarty
112528,Spain,"A well-made and refreshing wine for the price. The nose is crisp and smells of nettles, grapefruit, cilantro and stony minerals, while the feel is zesty and the flavors bring a mix of green fruits, citrus and tropicality. Stays on point from start to finish. A fine wine for summer sipping.",,89,15.0,Northern Spain,Rueda,,Verdejo,Palacio de Bornos
112529,Italy,"What stands out here is the purity and elegance of this wine's fruit-driven bouquet. This is a Rosso di Montalcino, but it drinks almost like a Brunello (which is by law aged more years in the cellar) thanks to its sophisticated style and integrated spice notes. The main difference is that you can taste the wine's youth here.",,89,,Tuscany,Rosso di Montalcino,,Sangiovese Grosso,Molino di Sant'Antimo
112530,Spain,"Opens with exotic, earthy aromas and lots of black fruit, but it turns more quiet and timid with airing. The palate shows plenty of bright acidity and some heft and grab, while the flavors of dark berries and plum are accented by light herbal notes and other common Ribera accents like thyme and oregano.",Pavo Real Crianza,88,27.0,Northern Spain,Ribera del Duero,,Tempranillo Blend,Xavier Flouret
112531,Germany,"This seems a bit simple and confected for an Erstes Gewächs offering, with superripe, fruity aromas and flavors of apple, melon and lime. It's still a nice wine, medium-bodied and cleanly made, just lacking the minerality and complexity you'd hope for at this level.",Silberlack Erstes Gewächs,88,,Rheingau,,,Riesling,Schloss Johannisberger
112532,Australia,"This six-year-old Barossa Shiraz is fully mature, offering up aromas of stewed fruit, leather and spice and creamy, supple tannins. Licorice, prune and leather flavors persist through the warm, spicy finish.",Old Vine,88,20.0,South Australia,Barossa Valley,,Shiraz,Sheep's Back
112533,US,"A very nice Cab, dry and tannic, and not too fruity. Shows subtle cherry and herb flavors that turn licoricey. With low alcohol, it's a stylish, elegant wine.",Barrel Reserve,88,20.0,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Toasted Head
112534,US,"A beautiful wine, just what Pinot Gris should be. Drily crisp, with a mouth-cleansing raciness, it offers complex flavors of citrus fruits, flowers and minerals, wrapped into a creamy texture.",Windsor Oaks Vineyard,88,18.0,California,Russian River Valley,Sonoma,Pinot Gris,Terremoto Cellars
112535,US,"Stiff, with a lot of green flavors (but not veggie); more like sweet pea matched against black raspberry with 40% new French oak giving it a toasty thrust. Unfined, unfiltered, with good grip and a finish showing a fair amount of dark notes.",Pepper Bridge Vineyard,88,32.0,Washington,Walla Walla Valley (WA),Columbia Valley,Merlot,Tertulia
112536,US,"This dark, muscular, toasty Cabernet is infused with rich coffee/mocha flavors right up front. Cassis and black cherry provide the counterpoint, and the wine sits comfortably in the mouth, without excessive heat or weight, despite its 14.9% alcohol. The finish falls away quickly, but this is definitely a wine hankering for a thick steak.",Elerding Vineyard Double Barrel,88,35.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Sauvignon,Barrage Cellars
112537,Spain,"Slightly dusty, spicy and cider-like on the nose, with a tight palate holding nectarine, melon and apple flavors. It's fairly exact in terms of mouthfeel, while the finish is clean and reflects well on the wine. Drink now.",Esencia Diviña,88,23.0,Galicia,Rías Baixas,,Albariño,Adegas Gran Vinum
112538,US,"Abeja's Syrah is 100% estate grown; fragrant, scented with fresh green herbs, hints of iodine, and tasting of tart fruit. It's very well-made, but not quite as ripe as would be optimal.",,88,32.0,Washington,Walla Walla Valley (WA),Columbia Valley,Syrah,Abeja
112539,Argentina,"Good from the beginning, with deep berry aromas touched up by mocha, vanilla and road tar. The palate of cassis, black fruit and light herbs is juicy and lively, and while the finish is standard in terms of feel and length, it offers oak-driven coconut and spice flavors.",Selección,88,16.0,Mendoza Province,Mendoza,,Malbec,Alamos
112540,US,"A rich, dry, full-bodied red wine that's a bit rustic around the edges, but lends itself perfectly to roasted meats, stews and braises. Comprised of Cabernet Sauvignon, Petite Sirah and Merlot, it shows flavors of blackberries, black cherries, cola, anise, black pepper, cinnamon and sandalwood. Drink now.",The McNab,88,45.0,California,Mendocino County,Mendocino/Lake Counties,Red Blend,Bonterra
112541,Italy,"Lis Neris delivers quality across the board including this sun-drenched Chardonnay from Northeast Italy. This is a smooth and supple expression with plenty of vanilla, peach and pineapple to keep it interesting. Pair this creamy wine with lasagna and cheese.",Jurosa,88,30.0,Northeastern Italy,Friuli Isonzo,,Chardonnay,Lis Neris
112542,US,"Very ripe and exotically delicious, with extravagant flavors of red cherry pie filling, raspberry caramel, vanilla custard and smoky oak flavors that are as rich as a pastry dessert. Fortunately, the wine is thoroughly dry. But it's hot in alcohol, and too soft to age, so drink now.",Sleepy Hollow Vineyard Block A,88,45.0,California,Santa Lucia Highlands,Central Coast,Pinot Noir,La Rochelle
112543,Greece,"A lush nose of mocha, cinnamon, pepper and clove starts this smooth wine with style. Flavors of cedar, spice and rich fruit are complex and delivered in a mouthfilling, structured wave. A spicy finish adds to the appeal. Ageable but good to drink now; pair with cheese and smoked meats. A blend of 50% Syrah and 50% Kotsifali.",Skalani Syrah-Kotsifali,88,43.0,Greece,,,Red Blend,Boutari
112544,Portugal,"A fine, ripe wine, with big, bold tannins, solid fruit and a structured black juice character. It is definitely rich in texture, but at the same time has a tight, mineral edge and restraint.",Os Corvos da Vinha da Costa,88,10.0,Bairrada,,,Portuguese Red,Campolargo
112545,Italy,"Honey, peach and apricot characterize the nose of this hay-colored Friulano. This is a soft and creamy wine that would pair with Asian, Indian or spicy dishes thanks to the wine's supple and smooth texture.",,88,17.0,Northeastern Italy,Colli Orientali del Friuli,,Friulano,Ermacora
112546,Argentina,"This unusual marriage of Pinot Noir and Malbec has a familiar set of aromas and flavors. There's raspberry, tobacco and lemon peel on the nose, while the palate tastes of blackberry and tobacco, with some sweetness. Not pushy, a little strange, and overall very good.",S,88,60.0,Other,Neuquén,,Red Blend,Familia Schroeder
112547,Italy,"Passión is a luminous blend of Sauvignon, Picolit, Friulano, Pinot Grigio and Verduzzo that sees some contact with oak. The wine's appearance is rich and luminous and it offers aromas of candied fruit and peach backed by creamy, rich texture.",Passión,88,25.0,Northeastern Italy,Colli Orientali del Friuli,,White Blend,Guerra Albano
112548,Argentina,"This is the kosher version of Gran Malbec made by Flechas, and it's concentrated and rich, with an oily sort of feel along with fairly soft tannins. Aromas of roasted fruits hint at the olive, baked plum and tempered herb flavors that come later, and the finish is thick and chewy. A broad, succulent but shy Malbec. Drink now.",Kosher Gran,88,30.0,Mendoza Province,Mendoza,,Malbec,Flechas de los Andes
112549,Portugal,"A ripe, full-bodied wine, the yellow peach and apricot flavors balanced with grapefruit, spice and a pear skin structure. There is a hint of vanilla from the wood, with a final, enticing floral character.",Casa de Santar,88,15.0,Dão,,,Portuguese White,Dão Sul
112550,US,"This classy Bordeaux blend is lightly laced with coconut, caramel and toffee; just right. A skillful hand is at work here. This is a soft, seductive wine with great balance and charm.",Purple Haze Red,88,20.0,Washington,Columbia Valley (WA),Columbia Valley,Red Blend,Darby
112551,France,"Herbal and spicy with a strong eucalyptus core supported by raspberry preserves and nuances of African violets and vanilla. A supple, full mouth with juicy dark fruit flavors and spice, which transitions nicely to a mocha-infused finish.",Cuvée Simone Descamps,88,21.0,Languedoc-Roussillon,Corbières,,Rhône-style Red Blend,Château de Lastours
112552,Italy,"Aromas of orange rind and lemon zest are almost overpowering and are followed by sweets tastes of mature citrus or candied fruit. In fact, this well extracted wine recalls many of the smells and tastes you get from candied orange peels. One obvious pairing solution is duck a l'orange.",Ronco Broilo,88,49.0,Northeastern Italy,Colli Orientali del Friuli,,White Blend,Conte d'Attimis-Maniago
112553,Italy,A broad and fat expression of Sauvignon with dense aromas of honeysuckle and fragrant lilies. Those floral aromas are backed by distinct accents of chopped herb and tomato leaf. The wine boasts very good structure and length on the finish.,,88,18.0,Northeastern Italy,Colli Orientali del Friuli,,Sauvignon,Vigna Traverso
112554,US,"Very ripe, showing upfront grilled blackberry and black currant flavors with hints of violets and licorice, and a firm application of smoky oak. Shows a pleasingly dry, classic structure. Best now, and a good buy for this price in upscale Napa Cab.",Andriana's Cuvee,88,26.0,California,Napa Valley,Napa,Cabernet Sauvignon,Summers
112555,US,"Sobra is Brazilian Portuguese for leftovers. It's a Bordeaux blend, but the recipe changes every year. This is very nice and drinking well, smooth with a nicely resolved mix of black fruits, smoky wood, pepper and a bit of bacon fat.",Sobra,88,24.0,Washington,Walla Walla Valley (WA),Columbia Valley,Red Blend,Tertulia
112556,US,"This is lighter in mouthfeel than the other Tertulia reds, but with tasty toast, vanilla and caramel balancing fresh red fruits. Despite its lightness, it shows a lot of flavor and persistence, and it should benefit from a bit more bottle time.",Les Collines Vineyard,88,35.0,Washington,Walla Walla Valley (WA),Columbia Valley,Tempranillo,Tertulia
112557,US,"Ripely fruity and soft, showing upfront flavors of blackberries, cherries, plums, tobacco, cola, mocha and pepper. Tastes a little sweet in charred wood extract.",Sapphire Hill Vineyard,88,29.0,California,Russian River Valley,Sonoma,Syrah,Novy
112558,Italy,"This is one of those awkward but deeply intellectual wines that won't appeal to everyone. Made near Gorizia, the wine shows a deep amber color with cloudy residue. Intense aromas focus on caramel, resin, candied orange peel, butterscotch and other resinous-oxidized smells. It's bold and thick and the finish is both sour and tannic. Despite it all, there's something special here.",Bianco Kaplja,88,65.0,Northeastern Italy,Venezia Giulia,,White Blend,Podversic Damijan
112559,Argentina,"The nose is full of mellow raspberry and cherry, while the palate is fleshy and round, with blackberry and a touch of raisin. Plump, not edgy, and ready to drink, with coffee and mocha notes on the finish.",Organica,88,10.0,Mendoza Province,Mendoza,,Malbec,Santa Julia
112560,Italy,"More round and chunky than its same-class brethren, with earthy plum aromas. The palate leads with cherry and plum before dispensing cola. Very standard for Chianti but made well.",,85,15.0,Tuscany,Chianti,,Sangiovese,Bootleg
112561,Greece,"Green herbs add some complexity to this dark wine, giving life to red fruit flavors and berry aromas. Full and dusty in the mouth, with dry tannins and a nice finish, this is a new age Greek blend, incorporating indigenous Xinomavro and Maschomavro with Cab and Merlot.",Red,85,28.0,Vin de Pays de Velvendo,,,Red Blend,Ktima Voyatzi
112562,US,"Little or no oak masks the citrus, tart green apple and spicy fig flavors in this very dry, likeable wine. Tastes like it has lots of cool coastal grapes in it, to judge from the crisp acids that make it so clean.",,85,10.0,California,California,California Other,Pinot Grigio,Meridian
112563,Italy,"Nice enough on the bouquet, but not overly expressive or defined. Almond, pear and freshly creamed butter carry the palate, followed by an airy, simple finish that's fresh but once again, not overly flavorful. Basic Vernaccia to the core.",,85,13.0,Tuscany,Vernaccia di San Gimignano,,Vernaccia,Pietrafitta
112564,US,"From the winery's estate vineyard, in a cooler part of the valley south of Stags Leap, comes this dry, tannic, full-bodied wine. Far from a jammy monster, it has a bell pepper earthiness in addition to cherries and blackberries, and could develop some bottle complexities in a few years.",,85,20.0,California,Napa Valley,Napa,Cabernet Sauvignon,William Hill Estate
112565,Chile,"Aromas of cherry and strawberry are alluring, but the mouth is rock hard and very tannic. Flavors of raspberry and cassis are lively and drill deep, but you have to have a brick layer's tolerance for tannins to get the most of this wine. Should be served with meat or other big foods.",La Capitana Barrel Reserve,85,14.0,Cachapoal Valley,,,Cabernet Sauvignon,Viña La Rosa
112566,Greece,"A Beaujolais-like nose of raspberry and clay leads to a fruity wine with blueberry and raspberry and a streak of minerality. Only 5% Cabernet, it has a medium-full body supported by good tannins, finishing with tart red fruit.",Saint George-Cabernet Sauvignon,85,8.0,Peloponnese,,,Agiorgitiko,Skouras
112567,US,"Tough in tannins, which added to the extreme dryness and earthiness makes the wine astringent, so you'll want to pair it with something rich. It has an underlying classy elegance that lifts it above the ordinary.",R Collection,85,14.0,California,California,California Other,Merlot,Raymond
112568,US,"Rich and vibrant in acid-accented lime, peach, pink grapefruit and tangerine flavors, this creamy, smooth Chard is partly barrel fermented, which gives it a toasty, buttery edge.",,85,12.0,California,Monterey County,Central Coast,Chardonnay,Blackstone
112569,Italy,"This is a simple, lean white but one done well. The flavors run toward citrus and pineapple and the finish is crisp, almost sharp, with scouring acidity. Best by the glass, nicely chilled, with an oyster or chunk of calamari.",Secco,85,10.0,Central Italy,Est! Est!! Est!!! di Montefiascone,,White Blend,Cantina di Montefiascone
112570,Italy,"Well-toasted, with blackberry and raspberry backing up the oak on the nose. Tastes ripe and full, with plum and berry supported by big, almost thunderous tannins. Not a shy wine; offers a ton of grip and feel.",,85,13.0,Tuscany,Chianti,,Sangiovese,Fattoria Fibbiano
112571,Italy,"A ripe Chianti with raspberry and blue flower aromas that are only slightly cooked despite the hot vintage. The wine boasts a saturated ruby color and ends with tight, dusty tannins.",,85,8.0,Tuscany,Chianti,,Sangiovese,Colle Nero
112572,Greece,"Young and grapy, with aromas of peanut and sawdust. This wine is decently structured, with young, chalky tannins supporting a medium body. Blackberry flavors add a hint of sweetness, and there are hints of holiday spice and nettles. May improve in a year.",Areti Red,85,18.0,Greece,,,Agiorgitiko,Estate Biblia Chora
112573,US,"Smells citrusy like a Sauvignon Blanc, but once in the mouth, wham! All those fruits and flowers erupt in a cascade of peaches, apricots, pineapples and honeysuckle. The wine is rich in acidity, and dryish, with a finish that's long in fruity essence.",,85,10.0,California,California,California Other,Viognier,McManis
112574,US,"Earthy, with cherry pie filling, cola, rhubarb, nutmeg and cinnamon flavors. This dry wine is a little soft and one-dimensional, but has a silky mouthfeel.",Ulises Valdez Vineyard,85,42.0,California,Russian River Valley,Sonoma,Pinot Noir,Mi Sueño
112575,Italy,"Opens with light berry aromas that are similar to raspberry and strawberry. It's tangy in the mouth, with red plum and raspberry controlling the board. Shows hints of vanilla and brown sugar on the snappy finish. More racy than rich.",Poggio al Casone,85,13.0,Tuscany,Chianti Superiore,,Sangiovese,Poggio al Casone
112576,US,"Sometimes all you need is a nice, inexpensive Merlot to go with that steak, and this is a good one. It's dry and fruity, a little rough around the edges, with rich berry-cherry flavors and a full, complete mouthfeel.",,85,12.0,California,Napa Valley,Napa,Merlot,Pavilion
112577,Chile,"Not the most Syrah-like wine you're likely to encounter, but as a generic red it's juicy, fruity and tasty. The balance is fine and the fruit weighs in solid and proper. Complete but lacking individuality.",Barrica Selection,85,15.0,Maipo Valley,,,Syrah,Santa Carolina
112578,Australia,"This is a very delicately styled wine, with some citrus and mineral aromas and flavors. It's fine for everyday, but lacks the intensity and vibrant acidity that typify Clare Rieslings.",The Benefit,85,15.0,South Australia,Clare Valley,,Riesling,Tim Adams
112579,US,"Fans of oak and fruity tropical flavors will appreciate the price on this well-organized, everyday Chard. It shows pineapple custard, vanilla yogurt and cinnamon spice flavors wrapped into a dry, creamy texture set off by high acidity.",Barrel Reserve,85,10.0,California,Sonoma County,Sonoma,Chardonnay,St. George
112580,US,"Stimulatingly fresh and clean, this polished SB benefits from crisp acidity provoked by its cool growing region. The flavors are of figs, citrus fruits and nectarines, but they could be a bit more focused.",,85,15.0,California,Russian River Valley,Sonoma,Sauvignon Blanc,White Oak
112581,US,"Here's a nice, clean Chardonnay whose best features are dryness and a rich coating of oak. The flavors veer toward peaches, apples and pineapples, along with a distinct spiciness and a bracing streak of minerality.",,85,20.0,California,Napa Valley,Napa,Chardonnay,William Hill Estate
112582,Italy,"Perhaps this wine is showing the effects of 2003's torrid summer, but it doesn't show the fresh, vibrant fruit that characterizes the best Soaves. It's still a good, serviceable drink, but one that relies on a certain weight in the mouth and baked apple flavors bolstered by a grapefruity finish.",Monte Ceriani,85,18.0,Veneto,Soave,,White Blend,Tenuta Sant'Antonio
112583,Italy,"Matured only in stainless steel, this is a fresh and citrusy wine with aromas of lavender honey, cut grass and almond paste. There's a sour note on the finish that offsets an otherwise pretty picture.",Villa Bianchi,85,10.0,Central Italy,Verdicchio dei Castelli di Jesi Classico Superiore,,Verdicchio,Umani Ronchi
112584,US,"Showcases a distinctive approach to Chenin that Clarksburg practically owns, which is to say, very dry, very acidic to the point of sour, with a flavor of grapefruit zest and tamarind seed. It's a simple but wholesome wine, and fills an important niche in California whites.",Chard No Way,85,10.0,California,Clarksburg,Central Valley,Chenin Blanc,Vinum Cellars
112585,US,"This unusual blend, based on Lagrein, is dry and robust, the kind of full-bodied wine you drink in front of a fireplace when you want something warming. It's a tannic wine with lots of earth and cherries.",San Floriano,85,22.0,California,San Luis Obispo,Central Coast,Red Blend,Piedra Creek
112586,Greece,"If you could coat purple grapes in peanut dust, you would know what this wine smells like. A strong minerally-clay element runs through the wine, joined by purple fruit flavor and hickory smoke. Solid tannins and a smooth feel round it out.",Agiorgitiko (St. George),85,14.0,Peloponnese,,,Agiorgitiko,Palivou
112587,Chile,"Heavily oaked, with pineapple and toast aromas. Very round in the mouth, and smooth, but ultimately it's not that lively or flavorful. The apple and spice flavors kind of lay flat on the palate, while the finish is rather oak-dominant.",Tribute,85,17.0,Casablanca Valley,,,Chardonnay,Caliterra
112588,Italy,"There's a soapy-floral quality to this wine that is reminiscent of honeycomb, honeysuckle and ripe peach. Thick and consistent in the glass, the wine has a creamy feel and some sourness on the finale.",,85,11.0,Central Italy,Orvieto Classico,,Trebbiano,Cecchi
112589,US,"This is a very young wine. It's strong in acids and harsh tannins, with a bitterness in the finish. It doesn't really offer much now because it's so closed. Yet it has a nice core of cherry and blackberry fruit, and could hang in there. Hold through 2007, and try again.",Crossroads Vineyard,85,30.0,California,Santa Barbara County,Central Coast,Syrah,Curtis
112590,Argentina,"Light green in color, with standard Torrontes aromas of acacia and tropical fruits. The palate is simple and delivers solid flavors of lychee, melon and green herbs; somewhat cloying and confected.",Reserva,83,13.0,Mendoza Province,Mendoza,,Torrontés,Tamarí
112591,US,"Hard in tannins, with a baked, pie-filling quality to the blackberry and black cherry fruit, this bone-dry Syrah is made for drinking now with robust foods, like burgers or lasagna.",England Crest,83,18.0,California,Sonoma Valley,Sonoma,Syrah,Wellington
112592,Romania,"The spicy, floral nose on this white is enticing enough, but on the palate, the flavors are a touch watery and flat. Clean and refreshing grass and citrus elements are there, but need a touch more muscle. Overall, though, a pleasant wine.",Terase Danubiane Beluga,83,18.0,Vânju Mare,,,Sauvignon Blanc,VinArte
112593,Spain,"Old wines are not easy to appreciate, so we'd almost rather have you judge this wine. In our opinion, it's way too sour and lacking in fruit to justify rave reviews. Thirty years of age doesn't seem to have helped it, and what's left is sherried and pruny, yet with sharp acidity.",Castillo Ygay Gran Reserva Especial,83,225.0,Northern Spain,Rioja,,Tempranillo Blend,Marqués de Murrieta
112594,US,"A problematic wine. It starts out with an inert aroma that's mainly caramelized wood. In the mouth it's sweet and simple, with cola, blackberry, Dr. Pepper and cocoa flavors, and some bitterness on the finish.",Winegrower Selection Chase Vineyard,83,28.0,California,Redwood Valley,Mendocino/Lake Counties,Zinfandel,Lolonis
